id,reputation,num_badges,num_answers,num_questions,num_comments,num_accepted_answers,avg_ans_score,avg_ques_score,avg_comm_score,avg_accepted_ans_score,contributing_score
307878,368,20,11,16,19,3,0.45,1.56,0.05,0.67,0.67
1461517,444,46,5,80,169,1,0.0,0.7,0.08,0.0,0.27
3752310,73,5,1,3,3,1,0.0,4.0,0.0,0.0,1.5
6399711,29,7,1,8,13,1,0.0,0.5,0.0,0.0,0.17
207062,312,10,9,3,13,1,1.56,2.0,0.46,3.0,1.12
331285,17,5,1,4,2,1,0.0,0.5,0.0,0.0,0.25
396987,823,35,25,34,23,5,2.24,0.68,0.26,1.4,1.06
5556205,45,10,2,6,32,1,1.0,0.0,0.03,1.0,0.1
938190,179,14,1,3,10,1,16.0,0.67,0.0,0.0,1.2
4645606,1661,18,21,1,26,7,6.57,0.0,0.81,7.0,3.78
5806469,50,9,1,13,48,1,0.0,0.54,0.02,0.0,0.13
2595441,63,13,2,15,46,1,0.0,0.4,0.04,0.0,0.12
1371981,124,12,2,10,12,1,1.0,1.9,0.0,0.0,0.84
7946730,22,7,4,10,14,1,0.25,-0.2,0.07,0.0,0.0
8096416,14,3,1,3,2,1,0.0,0.33,0.5,0.0,0.29
1342155,516,32,20,25,66,5,0.95,0.76,0.08,1.6,0.44
5409139,43,7,1,2,4,1,0.0,4.0,0.0,0.0,1.0
5846345,53,6,2,4,3,1,1.0,0.25,0.33,0.0,0.4
3174947,27,7,1,6,9,1,0.0,0.33,0.11,0.0,0.18
2228186,696,11,30,1,15,11,1.23,0.0,0.53,1.18,1.02
1217270,5209,88,62,10,130,30,6.55,6.0,0.59,6.0,3.12
571170,2128,38,10,6,20,1,17.0,4.33,0.5,0.0,5.57
3773103,281,13,17,3,16,2,0.47,1.67,0.0,0.5,0.37
750974,24,1,6,1,1,1,0.0,0.0,0.0,0.0,0.0
1390317,453,21,10,6,13,3,2.0,4.17,0.23,1.67,1.66
376716,140,21,4,21,30,3,0.25,0.81,0.1,0.33,0.38
1180092,895,53,9,136,319,3,2.11,0.95,0.03,4.0,0.36
790945,49,2,10,2,2,1,0.3,1.0,0.0,0.0,0.33
1165955,502,6,9,1,7,5,4.44,0.0,0.71,6.0,3.41
1644194,57,11,1,13,14,1,2.0,0.31,0.0,0.0,0.21
2676295,191,9,10,1,9,4,1.3,0.0,0.78,2.0,1.17
2026562,228,11,17,7,26,5,0.65,1.14,0.04,1.2,0.47
842993,101,4,1,1,1,1,0.0,0.0,0.0,0.0,0.0
5831172,43,7,1,12,33,1,0.0,0.5,0.0,0.0,0.13
1587239,139,10,2,11,44,1,1.0,1.64,0.05,1.0,0.4
168441,157,17,1,6,13,1,3.0,4.0,0.08,0.0,1.33
3808821,465,15,12,10,21,1,3.08,0.9,0.0,2.0,1.09
2141354,2218,28,139,2,141,40,0.97,6.5,0.21,1.6,0.75
1168012,133,13,6,7,19,2,1.0,1.29,0.11,2.5,0.65
7345558,82,12,25,7,27,1,0.04,-0.57,0.04,1.0,-0.02
664132,2150,68,20,22,97,4,10.4,2.32,1.81,3.25,3.13
4545317,180,20,1,31,144,1,0.0,0.26,0.22,0.0,0.23
3290143,788,31,21,10,57,3,1.71,2.6,0.26,0.67,0.87
5993870,352,13,31,2,61,6,0.74,1.0,0.1,1.0,0.37
4094444,1069,31,25,1,32,9,2.44,10.0,0.53,4.33,1.9
194943,348,11,3,5,2,1,6.0,2.4,1.5,0.0,3.0
1287496,109,20,3,28,69,1,0.33,0.36,0.03,1.0,0.14
3097657,41,6,1,4,1,1,0.0,1.75,0.0,0.0,1.0
74144,1185,29,13,4,8,2,7.31,4.25,2.88,5.5,5.41
9048369,84,11,1,22,63,1,0.0,0.45,0.1,0.0,0.18
5396597,1321,29,8,1,58,6,1.75,0.0,0.34,2.0,0.63
1815946,191,8,12,1,33,1,1.5,0.0,1.06,0.0,1.13
306703,372,23,5,8,10,2,3.6,1.25,0.0,5.5,1.56
5321243,216,17,5,8,21,1,0.4,1.63,0.1,0.0,0.49
1794379,24,7,1,5,18,1,0.0,0.6,0.0,0.0,0.12
10116768,40,7,1,6,23,1,0.0,-0.17,0.04,0.0,0.0
997453,507,14,22,1,16,8,1.27,0.0,0.0,1.63,0.87
2486574,80,13,3,14,33,1,1.0,0.5,0.0,0.0,0.2
4559501,244,7,1,5,5,1,0.0,5.4,0.0,0.0,2.25
969729,144,19,1,27,52,1,0.0,0.44,0.0,0.0,0.15
104748,63,8,2,1,2,1,0.0,12.0,0.5,0.0,2.17
1434001,4,3,1,2,1,1,0.0,-4.0,0.0,0.0,-1.6
4393935,422,28,9,10,138,2,0.44,1.0,0.2,0.0,0.26
2762461,199,8,8,4,11,4,1.13,1.0,0.18,0.5,0.63
5079941,28,6,1,5,5,1,0.0,0.6,0.0,0.0,0.25
1074186,668,54,14,65,147,10,0.36,1.15,0.03,0.6,0.38
3245762,537,26,27,28,67,10,0.41,1.18,0.15,0.8,0.47
3472984,108,5,14,1,17,3,0.43,0.0,0.18,0.33,0.29
10169530,1304,19,31,1,122,5,0.32,0.0,0.12,0.8,0.18
6863652,318,13,13,4,15,2,1.31,1.5,0.13,1.5,0.82
48750,871,16,5,2,4,3,12.6,7.0,0.25,20.33,9.93
5661880,23,7,1,9,22,1,0.0,-0.22,0.0,0.0,-0.06
1534722,22,10,2,6,15,1,0.0,0.5,0.0,0.0,0.13
2116968,90,5,3,1,1,1,2.0,0.0,0.0,2.0,1.33
1225439,128,5,18,1,7,1,0.22,0.0,0.0,0.0,0.15
3735161,387,13,7,11,12,2,1.0,2.82,0.17,1.5,1.34
2780707,106,8,6,6,9,1,1.0,0.67,0.11,0.0,0.5
6850994,156,20,16,19,69,3,-0.0,0.42,0.06,0.0,0.11
5153473,133,6,3,2,5,2,0.67,0.0,0.0,0.5,0.25
5094531,421,16,17,1,85,5,1.53,1.0,0.06,3.2,0.44
484504,311,20,6,13,42,3,1.0,1.31,0.33,1.0,0.63
5275370,54,2,9,1,3,2,0.11,1.0,0.0,0.5,0.2
585248,110,13,6,5,12,2,1.0,0.6,0.08,1.0,0.48
1538510,715,16,4,1,6,1,14.25,6.0,1.83,50.0,10.33
1848994,37,10,2,7,9,1,0.5,0.57,0.11,0.0,0.32
149099,68,6,1,1,1,1,0.0,13.0,0.0,0.0,3.25
1996071,821,24,8,5,14,1,7.63,1.0,0.36,1.0,2.57
1682559,4681,127,143,173,657,72,1.13,1.7,0.32,1.58,0.75
3495816,165,13,3,4,17,3,3.67,1.25,0.06,3.67,1.04
499857,1813,45,1,19,18,1,0.0,18.0,0.06,0.0,8.79
10100264,88,8,14,4,14,1,0.43,0.25,0.0,2.0,0.27
816374,15282,82,247,9,266,86,5.3,8.33,0.21,11.23,3.96
2263879,56,5,2,1,10,1,2.0,0.0,0.3,2.0,0.64
5242124,7,4,1,3,12,1,0.0,-1.0,0.0,0.0,-0.18
3881499,130,10,2,17,42,1,0.5,0.53,0.02,0.0,0.18
882166,174,15,9,6,14,3,0.44,1.67,0.0,1.33,0.56
1751162,321,16,5,11,48,1,1.6,2.0,0.1,0.0,0.54
385209,113,10,9,5,27,6,0.56,1.2,0.04,0.5,0.32
830604,141,6,5,1,2,1,2.6,0.0,0.5,1.0,1.67
1661745,868,69,1,69,127,1,0.0,1.43,0.13,0.0,0.58
3630473,63,8,1,8,20,1,0.0,1.25,0.0,0.0,0.33
4328677,131,11,3,9,20,1,-0.33,-0.56,0.1,0.0,-0.12
1611421,109,22,1,18,24,1,0.0,0.83,0.08,0.0,0.39
2261424,5969,61,174,6,1578,80,2.55,2.33,0.86,3.05,1.12
8302231,28,6,1,4,5,1,1.0,0.75,0.0,1.0,0.45
3166105,661,22,9,5,8,1,5.22,2.2,0.0,0.0,2.52
191992,176,25,19,21,41,3,0.42,0.33,0.17,0.67,0.29
284775,141,7,10,1,10,1,1.2,2.0,0.5,0.0,0.86
5662413,373,25,12,13,36,4,0.92,1.31,0.06,1.5,0.55
1788269,49,8,8,11,26,1,0.25,0.09,0.0,0.0,0.07
2270839,3761,47,135,1,327,48,2.01,0.0,0.32,3.38,1.05
366692,806,21,12,1,14,2,5.67,0.0,1.93,22.5,4.83
4240221,15392,84,763,21,2254,314,1.27,1.86,0.32,1.66,0.67
4980573,35,5,1,7,11,1,0.0,0.57,0.0,0.0,0.2
2067809,66,12,5,22,60,5,0.0,0.27,0.0,0.0,0.07
185961,3949,147,158,109,228,48,1.19,2.66,0.19,1.9,1.13
6325605,84,10,1,14,27,1,0.0,0.79,0.04,0.0,0.28
3289349,195,22,10,27,32,5,0.0,0.89,0.09,0.2,0.38
1015560,101,22,2,26,48,1,0.0,0.23,0.02,0.0,0.09
7568003,79,10,1,8,8,1,0.0,1.5,0.0,0.0,0.67
830694,28,7,1,2,11,1,0.0,2.5,0.0,0.0,0.33
5417540,135,10,16,18,50,4,0.19,0.22,0.04,1.0,0.15
3908130,117,7,11,3,31,3,0.64,-0.33,0.03,1.0,0.21
5365012,446,15,14,3,100,6,0.71,1.33,0.28,1.33,0.41
3161839,377,15,25,2,7,8,0.64,2.0,0.0,1.63,0.79
8643,2630,39,69,8,91,7,2.29,7.25,0.42,2.29,1.54
1337544,380,13,29,5,50,6,0.52,0.2,0.1,0.83,0.29
7367887,113,6,9,1,1,1,0.11,0.0,0.0,0.0,0.08
3235909,503,13,25,1,36,9,0.68,0.0,0.14,1.33,0.48
1575047,624,18,22,1,24,10,2.0,6.0,0.21,1.8,1.28
3784062,186,4,1,1,1,1,6.0,0.0,0.0,6.0,3.0
2647534,276,15,9,6,8,3,1.67,1.0,0.0,3.33,1.19
4412661,584,15,28,1,21,11,1.43,0.0,0.14,2.27,1.11
1440535,174,14,12,2,9,5,0.58,1.5,0.22,0.4,0.5
4099897,899,30,46,1,134,18,1.07,0.0,0.29,1.5,0.58
5277433,56,6,9,1,7,1,0.44,0.0,0.43,2.0,0.5
6601122,5,3,1,2,1,1,0.0,0.0,0.0,0.0,0.0
117501,539,17,27,4,24,7,1.07,1.75,0.42,1.71,0.94
7961239,484,16,32,14,49,8,1.12,0.5,0.0,2.13,0.58
5025,195,20,3,10,10,3,2.33,2.2,0.1,2.33,1.42
140592,1309,61,41,16,112,10,1.51,5.13,0.58,3.3,1.35
1880779,1026,68,2,43,184,1,3.5,3.44,0.04,0.0,0.71
589854,198,12,4,5,5,1,0.5,6.8,0.0,0.0,2.4
5597378,47,7,2,10,18,2,0.5,0.4,0.06,0.5,0.22
3441604,153,15,2,21,26,1,0.5,1.33,0.0,0.0,0.58
1453638,66,14,1,8,10,1,0.0,1.38,0.0,0.0,0.55
2710837,2,3,1,2,2,1,-5.0,-1.5,0.0,0.0,-1.33
4057014,331,7,19,1,18,4,0.84,0.0,0.28,1.75,0.67
1850414,203,11,1,3,10,1,1.0,3.67,0.1,0.0,0.87
6612896,145,10,1,25,47,1,0.0,0.72,0.02,0.0,0.26
2744342,699,13,23,1,68,8,1.91,3.0,0.68,2.63,1.14
7068014,48,7,1,14,19,1,0.0,0.07,0.05,0.0,0.06
3791728,900,13,47,1,33,19,1.26,0.0,0.09,2.32,1.06
1261883,1131,39,44,7,55,23,1.2,2.14,0.16,1.3,0.83
2048073,28,10,1,2,12,1,0.0,1.5,0.0,0.0,0.19
5467214,45,10,2,20,57,1,-1.0,0.35,0.02,0.0,0.07
9166952,33,11,3,11,28,1,0.0,0.18,0.0,0.0,0.05
9824303,65,8,4,6,41,1,0.75,0.33,0.02,1.0,0.13
2551936,55,15,3,13,39,1,0.0,0.38,0.05,0.0,0.13
1314646,46,13,2,8,27,1,0.0,0.88,0.19,0.0,0.32
797755,666,16,28,7,30,11,1.32,1.14,0.07,1.27,0.8
966043,20,5,1,3,4,1,0.0,1.0,0.0,0.0,0.33
1562388,450,31,1,21,36,1,0.0,2.9,0.08,0.0,1.08
2020425,195,16,12,4,41,3,0.75,3.0,0.27,0.67,0.57
131483,393,27,7,10,2,1,2.71,3.0,0.0,0.0,2.45
3718577,72,15,7,9,21,4,0.43,-0.11,0.05,0.75,0.15
3685851,87,5,6,1,2,2,0.5,0.0,0.5,1.0,0.55
6292474,251,12,34,6,25,6,0.47,0.67,0.12,0.67,0.38
2753266,46,12,1,11,24,1,0.0,0.55,0.04,0.0,0.19
456454,748,17,43,1,35,12,1.07,1.0,0.26,2.0,0.88
4114093,2773,36,127,10,176,43,1.43,1.3,0.24,2.3,0.94
2780389,25,9,3,7,5,2,0.0,-0.14,0.2,0.0,0.0
3192174,81,3,4,1,1,1,2.0,0.0,0.0,0.0,1.14
344818,1002,19,4,2,13,1,19.5,8.5,0.23,0.0,4.9
3411327,911,14,36,1,64,14,1.67,0.0,0.22,3.36,1.05
1650320,40,11,3,13,38,1,0.0,0.46,0.03,0.0,0.13
6380294,425,24,14,35,99,4,1.07,0.37,0.06,0.5,0.24
391423,1106,20,8,6,16,3,13.13,1.17,0.19,32.0,6.39
883793,666,39,7,22,39,2,5.14,1.55,0.18,1.5,1.14
369610,890,47,14,22,68,2,3.79,2.18,0.44,3.0,1.29
4020464,32,11,1,5,5,1,0.0,1.0,0.4,0.0,0.58
3841908,516,10,33,1,37,12,1.06,0.0,0.24,1.25,0.71
4474526,78,6,5,1,7,1,0.4,1.0,0.14,1.0,0.36
4167764,1501,18,2,1,1,2,104.0,0.0,0.0,104.0,69.33
3726775,429,21,30,3,60,5,0.67,-0.33,0.15,1.6,0.37
1936132,70,4,8,1,1,1,0.63,0.0,0.0,0.0,0.45
4122778,56,5,1,8,20,1,0.0,1.13,0.0,0.0,0.3
2551965,149,9,8,10,25,3,0.75,0.1,0.08,1.33,0.28
1325023,947,21,12,2,7,11,5.33,2.0,0.86,5.82,4.31
8784825,307,11,20,1,27,1,0.65,1.0,0.07,1.0,0.35
910210,53,8,1,4,1,1,0.0,2.25,0.0,0.0,1.29
167110,415,47,51,42,180,6,0.12,0.95,0.07,0.5,0.22
2407340,74,15,5,40,104,1,-0.4,0.05,0.0,0.0,0.0
5973557,104,10,1,21,18,1,0.0,0.14,0.0,0.0,0.07
4567900,76,16,3,14,57,1,0.67,-0.07,0.05,2.0,0.08
5391748,647,28,17,25,87,3,2.65,0.32,0.07,0.67,0.46
5638343,64,16,1,22,54,1,0.0,0.18,0.04,0.0,0.08
1680703,2484,40,98,1,235,30,1.48,0.0,0.16,3.3,0.77
387526,529,26,19,12,36,2,0.53,5.75,0.08,3.0,1.28
1841474,10,6,1,6,23,1,-1.0,0.0,0.04,0.0,-0.0
319451,1367,29,53,7,35,19,1.7,1.43,0.2,3.0,1.44
360813,86,17,5,11,17,3,0.4,1.0,0.0,0.0,0.36
3368670,372,15,8,39,58,6,0.5,0.85,0.19,0.67,0.47
392273,311,15,16,9,10,1,1.44,0.44,0.7,0.0,0.94
3889734,191,18,1,16,20,1,1.0,1.87,0.05,1.0,0.87
10085930,10,4,1,4,4,1,0.0,-0.25,0.0,0.0,-0.1
3829131,45,6,1,2,5,1,0.0,4.0,0.0,0.0,0.89
1726836,63,8,3,3,4,1,-0.33,4.0,0.0,0.0,1.0
373343,336,19,10,10,22,5,1.3,1.4,2.45,0.4,1.77
2999739,1624,49,47,36,58,5,2.04,2.19,0.14,1.4,1.3
7241796,64,10,1,12,18,1,0.0,0.25,0.0,0.0,0.09
5125275,90,8,4,10,6,2,0.75,0.4,0.17,0.5,0.41
8239292,98,9,4,7,20,3,0.5,1.14,0.0,0.67,0.35
3963638,259,21,2,29,52,1,0.5,1.31,0.04,0.0,0.49
1236326,631,36,9,37,66,4,1.33,2.11,0.18,2.5,0.97
3302799,64,4,4,1,9,3,0.25,0.0,0.0,0.33,0.12
1238461,63,8,1,6,21,1,0.0,1.17,0.0,0.0,0.24
2897216,18,4,1,1,1,1,0.0,3.0,0.0,0.0,0.75
1461757,175,15,10,11,29,2,0.7,1.27,0.1,2.0,0.54
6405170,46,7,1,7,29,1,0.0,0.14,0.0,0.0,0.03
883868,896,25,12,2,11,1,6.0,0.5,0.18,0.0,2.88
7159781,112,14,3,12,15,1,1.67,0.0,0.0,4.0,0.29
1714714,363,19,21,3,46,6,0.57,1.0,0.07,1.17,0.33
2804440,78,5,3,3,2,1,0.33,4.33,0.0,0.0,1.56
2287853,899,39,36,7,264,12,1.31,1.14,0.22,2.08,0.44
2462759,1569,118,32,156,369,13,1.28,0.75,0.05,0.92,0.33
1037722,316,20,2,9,6,1,1.5,3.56,0.33,2.0,2.17
644684,62,21,14,12,35,1,0.0,0.58,0.0,0.0,0.11
4220464,25,8,3,9,48,1,0.0,0.0,0.04,0.0,0.03
214149,12440,134,244,15,507,107,4.13,6.0,0.71,6.84,2.51
299075,2014,39,23,22,32,10,5.87,3.41,0.28,4.4,3.02
145392,2227,49,35,12,62,16,4.51,4.75,0.65,7.25,2.97
4806116,167,17,5,19,94,2,0.6,1.0,0.14,1.0,0.31
1023908,1084,16,9,1,3,2,11.89,0.0,0.0,45.5,13.2
9663294,219,13,13,10,31,4,0.77,0.5,0.03,1.0,0.34
3415034,10,5,1,4,6,1,0.0,0.25,0.0,0.0,0.08
7059945,2066,29,79,1,243,33,0.94,1.0,0.43,1.33,0.63
986760,4194,80,174,16,652,42,1.83,2.12,0.23,2.79,0.7
1634638,92,7,1,6,8,1,-1.0,2.5,0.13,0.0,0.94
2052853,474,22,32,14,56,9,0.44,0.93,0.2,1.0,0.42
1094623,430,17,10,8,22,4,2.1,1.38,0.59,1.0,1.11
136408,166,10,19,4,8,5,0.63,0.75,0.0,0.6,0.5
968073,132,7,7,3,10,1,1.43,0.0,0.5,0.0,0.71
1380968,2124,28,29,1,5,1,6.17,0.0,2.2,0.0,5.28
2204722,14309,75,508,37,1230,255,1.69,1.86,0.22,2.08,0.85
849402,4046,104,47,69,127,19,4.17,4.16,0.83,4.58,2.58
3029255,71,14,2,16,29,1,0.5,0.5,0.0,0.0,0.19
308527,61,3,3,1,1,1,2.0,0.0,0.0,0.0,1.0
8738276,22,6,1,13,31,1,0.0,-0.0,0.0,0.0,-0.0
7959503,615,14,41,1,46,12,0.73,0.0,0.33,1.25,0.6
5227148,19,6,2,3,3,1,0.5,0.33,0.0,0.0,0.22
1050824,801,12,25,1,8,4,2.56,0.0,0.25,3.25,2.08
1467124,116,7,12,6,15,2,0.5,0.17,0.0,1.5,0.29
9072143,79,14,4,4,16,1,1.25,0.75,0.0,0.0,0.32
1457032,544,11,17,1,21,5,2.06,0.0,0.71,1.8,1.34
91470,990,36,15,46,45,1,2.53,1.85,0.07,0.0,1.18
4465531,586,17,20,1,24,3,2.45,0.0,0.33,2.0,1.31
262693,1184,77,20,57,51,14,2.15,2.14,0.27,2.43,1.5
217106,2200,33,76,1,202,31,2.07,0.0,0.29,3.1,1.01
3045161,46,8,1,11,15,1,0.0,0.64,0.0,0.0,0.25
204952,1136,11,1,1,1,1,112.0,0.0,0.0,112.0,56.0
668037,48,7,3,2,2,1,-0.33,4.5,0.0,0.0,1.0
1236250,3539,42,14,2,14,7,21.5,0.5,0.71,40.86,16.16
1588301,312,8,12,4,19,3,1.25,0.0,0.68,2.67,0.95
8537807,1204,17,50,1,143,19,0.74,0.0,0.31,1.16,0.49
1246020,23,8,1,4,4,1,0.0,0.75,0.0,0.0,0.3
638356,47,8,3,8,3,2,0.33,0.63,0.33,0.5,0.5
2546020,114,6,11,10,18,1,0.64,0.2,0.06,0.0,0.25
530439,741,67,1,40,83,1,0.0,2.85,0.1,0.0,0.98
5286400,376,10,23,1,44,4,0.83,0.0,0.02,1.5,0.36
3051715,1360,28,46,3,99,27,1.85,3.0,0.32,2.22,1.06
1377549,9,1,1,1,1,1,0.0,1.0,0.0,0.0,0.25
1940777,139,7,1,2,7,1,0.0,3.0,0.0,0.0,0.55
1446845,13198,105,100,3,191,40,11.53,0.67,1.32,5.45,4.87
275859,159,25,6,27,88,1,0.17,0.59,0.02,1.0,0.16
1728626,158,27,4,20,58,2,0.5,1.0,0.0,1.0,0.29
4117728,15930,91,528,113,8323,138,1.76,3.59,0.64,2.35,0.77
667851,350,57,1,35,53,1,0.0,1.66,0.06,0.0,0.68
769522,598,34,1,24,69,1,0.0,3.58,0.0,0.0,0.91
164378,844,22,3,5,3,1,0.67,27.4,0.0,0.0,11.58
223769,488,12,11,1,17,6,2.45,1.0,0.24,3.5,1.51
6138485,357,11,1,23,74,1,1.0,1.43,0.05,1.0,0.39
5492742,79,5,8,2,3,2,0.5,0.0,0.0,1.5,0.47
699159,1257,49,14,12,77,3,2.93,13.0,0.53,6.0,2.42
1098714,988,100,1,109,131,1,13.0,3.17,0.08,13.0,1.58
5324184,413,27,9,7,25,1,1.44,3.86,0.16,3.0,1.12
699305,33191,176,1188,78,3124,417,1.85,6.38,0.36,2.55,1.01
347777,6619,92,169,4,303,99,2.69,4.5,0.27,3.37,1.54
6663801,154,12,15,4,23,5,0.33,1.25,0.04,0.6,0.3
130502,969,14,2,1,9,1,43.5,0.0,0.89,0.0,7.31
328258,2775,85,74,35,177,28,1.09,7.8,0.12,1.39,1.32
1074682,44,11,1,12,38,1,0.0,0.42,0.0,0.0,0.1
3347574,44,12,2,5,21,1,0.5,1.0,0.05,0.0,0.24
1026283,141,7,1,1,2,1,6.0,13.0,0.0,6.0,5.0
5573717,59,11,1,2,73,1,0.0,-0.5,0.01,0.0,0.0
5324369,738,17,45,6,75,20,0.89,1.33,0.27,1.45,0.66
2803749,164,10,6,3,28,3,1.67,1.0,2.89,2.67,2.55
3138499,56,9,3,8,28,1,0.0,0.75,0.04,0.0,0.17
8161714,393,18,22,1,66,13,0.82,0.0,0.18,1.08,0.43
171733,1595,30,41,2,25,12,2.95,5.0,0.36,4.17,2.38
833910,549,29,13,31,52,3,1.23,1.29,0.23,5.0,0.84
4058449,124,9,8,1,12,1,1.5,2.0,0.58,2.0,1.05
151759,622,34,20,25,25,9,1.5,1.32,0.0,0.89,0.9
965738,2222,33,64,6,63,17,2.67,2.67,0.32,5.24,1.97
7953768,124,13,10,12,45,5,0.6,0.08,0.04,0.4,0.15
1167741,86,16,1,14,18,1,1.0,0.57,0.0,1.0,0.29
5118210,80,11,3,19,24,1,0.0,0.53,0.0,0.0,0.21
568330,121,6,7,1,4,1,1.71,0.0,0.0,0.0,0.92
1209197,7317,52,61,17,83,34,10.48,5.65,0.28,15.38,6.57
3165190,162,7,11,1,5,2,1.09,0.0,0.6,2.0,1.0
3958230,105,4,11,1,2,1,0.73,0.0,0.0,0.0,0.53
5314501,459,8,21,1,19,12,0.81,0.0,0.16,1.25,0.66
3141985,837,50,9,30,70,5,3.56,2.3,0.26,6.0,1.31
1556826,223,22,3,15,48,1,1.33,0.67,0.1,0.0,0.28
943624,372,27,1,10,26,1,0.0,4.8,0.12,0.0,1.34
1025023,161,3,6,1,1,2,2.17,0.0,0.0,1.5,1.6
1007845,3878,113,166,81,547,22,1.27,2.14,0.19,1.45,0.64
2507790,773,23,38,1,90,16,1.08,0.0,0.06,1.5,0.48
2377095,315,11,16,4,10,1,0.75,1.75,0.1,4.0,0.77
8429592,18,8,1,6,21,1,0.0,-1.0,0.05,0.0,-0.17
485006,135,14,5,7,17,1,0.6,2.43,0.0,4.0,0.8
84416,4471,81,62,8,144,26,5.89,5.5,0.76,9.73,3.21
3017042,18,9,1,8,26,1,0.0,0.13,0.0,0.0,0.03
2044633,12,7,1,8,39,1,0.0,-0.13,0.0,0.0,-0.02
6275594,57,10,2,9,25,2,1.0,0.67,0.08,1.0,0.32
5938613,33,9,3,7,12,1,0.0,0.57,0.08,0.0,0.22
1103705,3723,45,74,20,394,19,3.86,3.85,0.52,2.95,1.23
519995,5943,60,132,22,178,50,3.39,3.5,0.54,6.0,2.41
2986952,38,9,12,10,25,1,-0.08,0.3,0.04,0.0,0.06
5071503,93,7,1,2,1,1,7.0,2.0,0.0,7.0,3.6
2454870,41,4,6,1,2,1,0.67,0.0,0.0,0.0,0.4
1105984,380,17,7,12,63,1,3.0,1.42,0.71,1.0,1.01
5955036,320,15,14,20,21,8,0.79,0.65,0.14,0.13,0.44
4590244,20,8,1,7,14,1,0.0,0.14,0.07,0.0,0.09
967151,397,12,28,1,19,1,0.89,0.0,0.63,0.0,0.76
2542869,57,6,1,8,10,1,0.0,0.87,0.0,0.0,0.35
1027695,137,4,6,1,2,1,2.17,0.0,0.0,0.0,1.3
3170837,41,9,1,19,16,1,0.0,-0.11,0.06,0.0,-0.03
2242079,138,12,3,2,15,2,2.33,3.5,0.2,3.5,1.09
244353,58843,293,928,49,1898,325,5.19,3.82,0.4,10.25,2.85
8266293,30,6,1,5,5,1,0.0,0.8,0.0,0.0,0.33
936824,541,6,1,1,1,1,53.0,0.0,0.0,0.0,13.25
1736522,389,23,9,27,48,6,1.11,1.15,0.44,1.17,0.77
6070606,138,16,7,7,15,1,0.0,-1.0,0.07,0.0,-0.2
235882,1457,43,19,27,69,6,2.0,1.85,0.3,1.33,0.97
3230201,33,7,5,14,22,1,0.2,-0.21,0.0,0.0,-0.05
1367722,2016,38,147,55,285,53,0.53,0.53,0.21,0.91,0.4
1145012,1069,11,6,1,2,2,13.83,0.0,1.0,40.0,15.0
566615,150,19,1,10,33,1,0.0,2.7,0.09,0.0,0.67
1662484,18,5,1,8,26,1,0.0,0.25,0.0,0.0,0.06
6002217,52,8,10,3,26,1,0.3,0.0,0.04,1.0,0.13
248925,4125,99,55,52,110,27,4.73,3.5,0.1,8.07,2.75
1172701,148,6,15,1,8,1,0.13,0.0,0.13,2.0,0.2
1644352,1352,29,27,9,34,9,3.44,2.11,0.32,1.89,1.77
1137406,396,15,11,2,8,3,1.0,13.0,0.38,2.33,1.96
7064921,76,10,1,14,28,1,0.0,0.79,0.0,0.0,0.25
655685,362,11,26,1,66,10,0.42,0.0,0.02,0.5,0.17
1611590,700,33,21,19,39,4,1.05,2.89,0.13,1.5,1.06
74011,172,7,13,1,4,3,1.38,0.0,0.0,1.33,1.05
2224443,46,2,2,1,3,1,1.5,0.0,1.0,2.0,1.14
2581019,173,9,12,2,6,1,0.83,0.0,0.17,9.0,0.95
10499696,5,5,1,1,23,1,0.0,0.0,0.0,0.0,0.0
1611208,208,13,1,7,5,1,3.0,3.71,0.0,3.0,2.29
4938519,445,18,5,6,10,1,1.4,8.0,0.0,1.0,2.55
2831409,163,24,5,9,26,2,1.2,0.89,0.23,2.5,0.6
3652949,398,11,37,1,47,8,0.35,0.0,0.09,0.5,0.23
4675474,209,9,22,1,27,4,0.41,0.0,0.22,0.75,0.33
162244,1488,28,20,3,15,5,1.1,69.67,0.2,1.0,5.56
1743986,263,19,1,15,27,1,0.0,2.87,0.0,0.0,0.98
2307841,190,15,1,3,11,1,0.0,12.33,1.27,0.0,3.19
1303477,805,24,12,3,11,1,5.33,1.67,0.36,0.0,2.7
1027501,456,44,11,44,98,1,0.73,0.82,0.02,1.0,0.31
9807750,70,7,3,12,41,2,0.33,0.33,0.07,0.0,0.14
3442543,66,10,11,9,31,5,-0.09,-0.56,0.06,0.2,-0.05
3191690,776,27,34,6,107,15,1.15,1.17,0.44,1.53,0.72
515807,242,18,4,5,8,2,4.5,3.4,0.0,7.5,2.63
7850400,71,12,5,10,44,2,0.6,-0.5,0.07,1.0,0.05
612823,175,17,3,14,19,1,1.0,1.79,0.26,2.0,0.95
4252118,70,19,4,7,32,1,0.0,1.29,0.03,0.0,0.23
3688852,98,11,7,5,4,2,0.86,1.0,0.0,2.0,0.83
1860372,85,9,2,9,21,1,1.0,1.11,0.1,0.0,0.42
2803515,28,10,2,7,22,1,0.5,0.43,0.14,0.0,0.22
2704193,266,16,28,5,37,3,0.68,1.0,0.08,0.67,0.4
921319,290,22,7,13,26,5,0.43,1.46,0.0,0.4,0.47
394991,63,9,6,5,6,3,0.17,1.4,0.5,0.0,0.55
216517,29130,167,309,18,947,131,8.29,6.11,0.53,9.55,3.15
